from,to,cost
321,428,844.2488360469403
428,321,844.2488360469403
322,381,1021.4695176559479
381,322,1021.4695176559479
322,383,703.938920160015
383,322,703.938920160015
322,387,1020.4152697631537
387,322,1020.4152697631537
322,388,359.8883492670068
388,322,359.8883492670068
322,389,590.8983358378168
389,322,590.8983358378168
325,399,1662.0329541630872
399,325,1662.0329541630872
325,400,1404.032423837307
400,325,1404.032423837307
325,401,847.4962440112804
401,325,847.4962440112804
325,402,1653.3514378044842
402,325,1653.3514378044842
325,403,799.2296453588743
403,325,799.2296453588743
325,404,1843.5742678181093
404,325,1843.5742678181093
325,405,1049.4220209628095
405,325,1049.4220209628095
325,406,546.1418657980923
406,325,546.1418657980923
325,407,1994.3483932235702
407,325,1994.3483932235702
325,408,1192.263087440506
408,325,1192.263087440506
325,409,1109.3458654013896
409,325,1109.3458654013896
325,410,1631.318498246339
410,325,1631.318498246339
328,377,1464.7143300335945
377,328,1464.7143300335945
328,379,951.7365489539558
379,328,951.7365489539558
328,382,623.9402916422857
382,328,623.9402916422857
328,384,1061.7174588670955
384,328,1061.7174588670955
328,385,1314.5297563324084
385,328,1314.5297563324084
329,332,798.6145262059115
332,329,798.6145262059115
329,333,1098.7646779811923
333,329,1098.7646779811923
329,392,1409.7799907467509
392,329,1409.7799907467509
330,331,1011.7955162437553
331,330,1011.7955162437553
330,396,387.9144030633769
396,330,387.9144030633769
330,411,892.5859679591878
411,330,892.5859679591878
330,412,1031.6272192405042
412,330,1031.6272192405042
330,413,916.2285200672271
413,330,916.2285200672271
330,430,707.6146655959669
430,330,707.6146655959669
330,431,1403.3430457623726
431,330,1403.3430457623726
330,475,1123.0281275504128
475,330,1123.0281275504128
330,476,736.6894899442378
476,330,736.6894899442378
330,477,382.0357416144708
477,330,382.0357416144708
330,479,564.0660977293696
479,330,564.0660977293696
330,480,610.2990418165739
480,330,610.2990418165739
330,481,871.419882487243
481,330,871.419882487243
330,482,1213.4987816268324
482,330,1213.4987816268324
330,484,686.6572859996969
484,330,686.6572859996969
330,485,1146.6511087788108
485,330,1146.6511087788108
331,396,987.5320532879556
396,331,987.5320532879556
331,411,386.9343599173128
411,331,386.9343599173128
331,413,1070.9180243623398
413,331,1070.9180243623398
331,415,1065.8385222819861
415,331,1065.8385222819861
331,480,784.9159329884309
480,331,784.9159329884309
331,481,1157.374299267248
481,331,1157.374299267248
331,482,1180.879344789608
482,331,1180.879344789608
331,484,382.1159509494086
484,331,382.1159509494086
332,361,1656.4212529720357
361,332,1656.4212529720357
332,363,2309.9655228862684
363,332,2309.9655228862684
332,364,1445.3625009587636
364,332,1445.3625009587636
333,360,1364.6726066066083
360,333,1364.6726066066083
333,365,1536.6489096494256
365,333,1536.6489096494256
333,527,1121.8627476612862
527,333,1121.8627476612862
334,335,364.50158957396985
335,334,364.50158957396985
334,336,624.2109721466867
336,334,624.2109721466867
335,336,464.48111635915933
336,335,464.48111635915933
335,563,503.68495414128006
563,335,503.68495414128006
337,338,1222.0678985804946
338,337,1222.0678985804946
337,339,728.8778628175688
339,337,728.8778628175688
337,340,1666.9759747032233
340,337,1666.9759747032233
338,339,1238.1490988767853
339,338,1238.1490988767853
338,340,1188.4862764291456
340,338,1188.4862764291456
338,505,1901.4902647818274
505,338,1901.4902647818274
338,506,1131.0978014385591
506,338,1131.0978014385591
338,507,891.6597416008103
507,338,891.6597416008103
339,340,1084.284875405031
340,339,1084.284875405031
339,410,1637.4404397134954
410,339,1637.4404397134954
339,505,2000.135507707513
505,339,2000.135507707513
340,410,1766.5470104892647
410,340,1766.5470104892647
340,505,929.0892281118337
505,340,929.0892281118337
340,506,835.5349265170435
506,340,835.5349265170435
340,507,1759.6179605610357
507,340,1759.6179605610357
342,344,764.977754443722
344,342,764.977754443722
342,346,1207.8890165887703
346,342,1207.8890165887703
342,347,1470.1138266755224
347,342,1470.1138266755224
342,472,1592.0774960905674
472,342,1592.0774960905674
342,473,844.8756236594643
473,342,844.8756236594643
342,478,1420.3669318259622
478,342,1420.3669318259622
342,564,951.292802010528
564,342,951.292802010528
343,344,1536.6227085861956
344,343,1536.6227085861956
343,345,1001.5654134574382
345,343,1001.5654134574382
343,564,864.0940889545138
564,343,864.0940889545138
344,345,1060.7500403386803
345,344,1060.7500403386803
344,346,717.7604199785984
346,344,717.7604199785984
344,347,705.1401764513688
347,344,705.1401764513688
344,473,1594.5155033153974
473,344,1594.5155033153974
344,478,1392.5403041180532
478,344,1392.5403041180532
344,564,1235.6843986609972
564,344,1235.6843986609972
345,346,1592.6668138301452
346,345,1592.6668138301452
345,347,872.384028019181
347,345,872.384028019181
345,348,1093.0487994060975
348,345,1093.0487994060975
345,564,1398.0116320809984
564,345,1398.0116320809984
346,347,828.467750303035
347,346,828.467750303035
346,397,1229.2839377386777
397,346,1229.2839377386777
346,478,880.0677644601394
478,346,880.0677644601394
346,487,1673.5633741066924
487,346,1673.5633741066924
346,492,1249.2442128141613
492,346,1249.2442128141613
347,348,990.0626191451507
348,347,990.0626191451507
347,349,1352.767989494604
349,347,1352.767989494604
347,397,1400.1531509587435
397,347,1400.1531509587435
347,478,1706.6556171194675
478,347,1706.6556171194675
348,349,560.9711852281525
349,348,560.9711852281525
348,398,1482.0040658288456
398,348,1482.0040658288456
348,400,1620.8643042645758
400,348,1620.8643042645758
349,397,1530.9184976080096
397,349,1530.9184976080096
349,398,928.4195998142418
398,349,928.4195998142418
349,400,1123.986271679811
400,349,1123.986271679811
349,401,1583.0539687352473
401,349,1583.0539687352473
351,352,1258.7686483851292
352,351,1258.7686483851292
351,353,990.0304855244049
353,351,990.0304855244049
351,375,701.575273786256
375,351,701.575273786256
351,376,1282.0969647641637
376,351,1282.0969647641637
351,512,1187.8328925725816
512,351,1187.8328925725816
351,515,1022.1005718733539
515,351,1022.1005718733539
351,518,1131.7613861557872
518,351,1131.7613861557872
351,549,1589.518837875379
549,351,1589.518837875379
352,353,1009.8321149634206
353,352,1009.8321149634206
352,355,1680.564401830863
355,352,1680.564401830863
352,376,1594.2861338373893
376,352,1594.2861338373893
352,379,1490.5815045449533
379,352,1490.5815045449533
352,385,1442.12552946767
385,352,1442.12552946767
352,549,1278.2352118197032
549,352,1278.2352118197032
353,354,1506.8359338750026
354,353,1506.8359338750026
353,515,1258.402130707965
515,353,1258.402130707965
353,517,1611.5788586939768
517,353,1611.5788586939768
353,518,848.4362972886488
518,353,848.4362972886488
353,521,1333.4800764464617
521,353,1333.4800764464617
353,549,599.4897049833448
549,353,599.4897049833448
354,355,1235.8278740412538
355,354,1235.8278740412538
354,356,1147.4675291997648
356,354,1147.4675291997648
354,357,1764.5102376337434
357,354,1764.5102376337434
354,521,912.6997652828132
521,354,912.6997652828132
354,522,1676.8202052903762
522,354,1676.8202052903762
354,523,917.5641810001343
523,354,917.5641810001343
354,524,2001.196009167369
524,354,2001.196009167369
354,525,1350.4415514013388
525,354,1350.4415514013388
354,526,1871.428428611999
526,354,1871.428428611999
354,549,907.3553017599487
549,354,907.3553017599487
355,356,1738.091260486142
356,355,1738.091260486142
355,357,1206.2797775734489
357,355,1206.2797775734489
355,385,1878.9249458879647
385,355,1878.9249458879647
355,394,1144.5668867252589
394,355,1144.5668867252589
355,395,1435.9078559190743
395,355,1435.9078559190743
355,549,1503.7430186136971
549,355,1503.7430186136971
356,357,1361.8080485638254
357,356,1361.8080485638254
356,521,1767.0559709004683
521,356,1767.0559709004683
356,523,1068.6249595524653
523,356,1068.6249595524653
356,524,1613.935574581726
524,356,1613.935574581726
356,525,690.176651942685
525,356,690.176651942685
356,526,869.4415093740132
526,356,869.4415093740132
357,358,1025.6761071571266
358,357,1025.6761071571266
357,394,1572.0375934036183
394,357,1572.0375934036183
357,525,2051.984516193873
525,357,2051.984516193873
357,526,995.0617394536064
526,357,995.0617394536064
357,529,1684.380368929116
529,357,1684.380368929116
357,530,1401.8696156836945
530,357,1401.8696156836945
358,365,992.0631383570137
365,358,992.0631383570137
358,393,1307.5160217016107
393,358,1307.5160217016107
358,394,1622.4189232491472
394,358,1622.4189232491472
358,526,1705.464100113578
526,358,1705.464100113578
358,528,1166.7614812392833
528,358,1166.7614812392833
358,529,827.4837997114902
529,358,827.4837997114902
358,530,1144.2610524755096
530,358,1144.2610524755096
358,532,1639.4188910036669
532,358,1639.4188910036669
359,378,684.1231913147819
378,359,684.1231913147819
359,566,630.4718352400378
566,359,630.4718352400378
360,361,800.8977729580356
361,360,800.8977729580356
360,362,1316.7833174315656
362,360,1316.7833174315656
360,363,2195.825404622838
363,360,2195.825404622838
360,364,1485.0806166521027
364,360,1485.0806166521027
360,535,1028.5950360037484
535,360,1028.5950360037484
360,536,632.8423195876746
536,360,632.8423195876746
360,537,1060.4802064175547
537,360,1060.4802064175547
360,538,2001.9549990541918
538,360,2001.9549990541918
360,539,1445.7573309216716
539,360,1445.7573309216716
360,544,1468.5540301513154
544,360,1468.5540301513154
361,362,524.660424266817
362,361,524.660424266817
361,363,1418.0667115010237
363,361,1418.0667115010237
361,364,705.6350792072528
364,361,705.6350792072528
361,536,1266.1066587171513
536,361,1266.1066587171513
361,537,779.2795532128875
537,361,779.2795532128875
361,538,1374.8470913254707
538,361,1374.8470913254707
361,544,1804.608427234356
544,361,1804.608427234356
362,363,895.1957043639694
363,362,895.1957043639694
362,364,389.1477470361396
364,362,389.1477470361396
362,537,878.5144356577258
537,362,878.5144356577258
362,538,987.6150152936551
538,362,987.6150152936551
363,364,950.3664574759005
364,363,950.3664574759005
363,537,1475.1031251634367
537,363,1475.1031251634367
363,538,739.5613699558521
538,363,739.5613699558521
364,537,1253.7238150674473
537,364,1253.7238150674473
364,538,1280.4848876250567
538,364,1280.4848876250567
365,391,1657.3369590962036
391,365,1657.3369590962036
365,393,891.5323242568023
393,365,891.5323242568023
365,527,1056.0750036789116
527,365,1056.0750036789116
365,528,836.4019859061032
528,365,836.4019859061032
365,529,1117.5602872341558
529,365,1117.5602872341558
365,533,1394.955304610725
533,365,1394.955304610725
366,367,474.74336455985167
367,366,474.74336455985167
366,368,961.4286380184886
368,366,961.4286380184886
367,368,528.6574332367464
368,367,528.6574332367464
367,369,887.9253432927945
369,367,887.9253432927945
368,369,421.0990629405153
369,368,421.0990629405153
369,371,993.3778181357112
371,369,993.3778181357112
371,372,1451.447620957414
372,371,1451.447620957414
371,373,1020.0678062602038
373,371,1020.0678062602038
371,374,922.5843139197964
374,371,922.5843139197964
372,373,771.3217511805465
373,372,771.3217511805465
372,375,1234.8987197664605
375,372,1234.8987197664605
372,376,1359.1026093470527
376,372,1359.1026093470527
372,507,808.5630493605689
507,372,808.5630493605689
372,512,1619.9455227857854
512,372,1619.9455227857854
373,374,1277.7833074593934
374,373,1277.7833074593934
373,375,1267.565414982208
375,373,1267.565414982208
373,376,774.498195406572
376,373,774.498195406572
373,507,1568.635345401444
507,373,1568.635345401444
374,376,1421.1491898201907
376,374,1421.1491898201907
375,376,1017.0002831730798
376,375,1017.0002831730798
375,511,1570.5501159709843
511,375,1570.5501159709843
375,512,904.6499971566448
512,375,904.6499971566448
375,514,1680.667175503828
514,375,1680.667175503828
375,515,1345.0317531970393
515,375,1345.0317531970393
376,379,1496.0739336493184
379,376,1496.0739336493184
377,380,998.8438695728897
380,377,998.8438695728897
379,382,1454.7597798809502
382,379,1454.7597798809502
379,385,1002.4972025876684
385,379,1002.4972025876684
379,386,1462.1218099294456
386,379,1462.1218099294456
380,381,592.4108304137648
381,380,592.4108304137648
380,382,1003.9106392161506
382,380,1003.9106392161506
380,383,857.7775052189884
383,380,857.7775052189884
381,383,326.14332795832934
383,381,326.14332795832934
381,388,1212.72560524232
388,381,1212.72560524232
382,384,561.4192159316217
384,382,561.4192159316217
382,386,1035.7405654238955
386,382,1035.7405654238955
382,387,878.5194995253942
387,382,878.5194995253942
383,388,888.1647092471103
388,383,888.1647092471103
384,385,1197.987683651628
385,384,1197.987683651628
384,386,611.5940150390464
386,384,611.5940150390464
384,387,340.37792087123944
387,384,340.37792087123944
384,390,1023.8569480845116
390,384,1023.8569480845116
385,386,694.8567684995791
386,385,694.8567684995791
385,387,1343.4450558267915
387,385,1343.4450558267915
385,394,1484.3396483098722
394,385,1484.3396483098722
385,395,1054.093586431877
395,385,1054.093586431877
386,387,662.5770453273608
387,386,662.5770453273608
386,390,913.0398034606235
390,386,913.0398034606235
386,391,1228.1968535896003
391,386,1228.1968535896003
386,394,1442.7674975164869
394,386,1442.7674975164869
386,395,941.5356627670507
395,386,941.5356627670507
387,389,1034.7951973743518
389,387,1034.7951973743518
387,390,716.5960212636066
390,387,716.5960212636066
387,391,1316.0510207521975
391,387,1316.0510207521975
388,389,555.3759142224042
389,388,555.3759142224042
389,390,1104.0545471842076
390,389,1104.0545471842076
389,392,876.6431718231487
392,389,876.6431718231487
390,391,651.7501945876669
391,390,651.7501945876669
390,392,955.6433324295522
392,390,955.6433324295522
390,393,1320.3271897054758
393,390,1320.3271897054758
390,394,1353.2747111818599
394,390,1353.2747111818599
390,395,1019.9948733619395
395,390,1019.9948733619395
391,392,1218.7910613853783
392,391,1218.7910613853783
391,393,765.830117752733
393,391,765.830117752733
391,394,817.1639589618793
394,391,817.1639589618793
391,395,714.9341672455139
395,391,714.9341672455139
392,393,1393.80919819056
393,392,1393.80919819056
393,394,1109.375557153549
394,393,1109.375557153549
393,395,1321.9198181069025
395,393,1321.9198181069025
394,395,501.64810282828984
395,394,501.64810282828984
396,411,728.1805338586666
411,396,728.1805338586666
396,412,734.4528008636104
412,396,734.4528008636104
396,413,534.8920084824329
413,396,534.8920084824329
396,417,1116.6296487862282
417,396,1116.6296487862282
396,430,796.8713869721247
430,396,796.8713869721247
396,431,1347.9864393898324
431,396,1347.9864393898324
396,477,768.9754623381507
477,396,768.9754623381507
396,479,926.0328023829662
479,396,926.0328023829662
396,480,895.658502314122
480,396,895.658502314122
396,484,783.6169825336461
484,396,783.6169825336461
397,399,801.6296336136478
399,397,801.6296336136478
397,400,1155.884718687833
400,397,1155.884718687833
397,401,1649.9843435628156
401,397,1649.9843435628156
397,478,1654.6358586396486
478,397,1654.6358586396486
397,492,907.5279572326596
492,397,907.5279572326596
398,399,1805.1204782315558
399,398,1805.1204782315558
398,400,813.6041456470148
400,398,813.6041456470148
398,401,909.9827176392774
401,398,909.9827176392774
399,400,991.7356944828724
400,399,991.7356944828724
399,401,1221.2706994201355
401,399,1221.2706994201355
399,402,1552.906822427651
402,399,1552.906822427651
399,403,1445.8035016803203
403,399,1445.8035016803203
399,492,1263.1289793689423
492,399,1263.1289793689423
400,401,579.8194757704031
401,400,579.8194757704031
401,403,1311.2995541020503
403,401,1311.2995541020503
401,406,1383.2682422150929
406,401,1383.2682422150929
402,403,859.04167018663
403,402,859.04167018663
402,404,498.44061457542176
404,402,498.44061457542176
402,405,1063.9763272955834
405,402,1063.9763272955834
402,406,1771.5761974173092
406,402,1771.5761974173092
402,407,1072.451422852264
407,402,1072.451422852264
402,408,1549.5107479853336
408,402,1549.5107479853336
403,404,1068.0906110064589
404,403,1068.0906110064589
403,405,594.7495855699975
405,403,594.7495855699975
403,406,958.5824815969484
406,403,958.5824815969484
403,407,1341.6043028734825
407,403,1341.6043028734825
403,408,1038.6721632671974
408,403,1038.6721632671974
403,409,1330.4939024583348
409,403,1330.4939024583348
404,405,977.9640057002392
405,404,977.9640057002392
404,406,1812.7268732419184
406,404,1812.7268732419184
404,407,597.8694269401077
407,404,597.8694269401077
404,408,1379.3590600568155
408,404,1379.3590600568155
404,409,1911.5881398678516
409,404,1911.5881398678516
405,406,857.1024154156853
406,405,857.1024154156853
405,407,958.3109014685782
407,405,958.3109014685782
405,408,500.07943952056104
408,405,500.07943952056104
405,409,956.7864755587269
409,405,956.7864755587269
406,407,1793.0966566912793
407,406,1793.0966566912793
406,408,767.9322119649086
408,406,767.9322119649086
406,409,563.868885785502
409,406,563.868885785502
406,410,1183.1994962333897
410,406,1183.1994962333897
407,408,1151.2351407012316
408,407,1151.2351407012316
407,409,1708.613877842906
409,407,1708.613877842906
408,409,558.5143235735934
409,408,558.5143235735934
408,410,1436.5699082770664
410,408,1436.5699082770664
409,410,887.4866597277403
410,409,887.4866597277403
411,413,691.6267429560669
413,411,691.6267429560669
411,415,848.5040414410546
415,411,848.5040414410546
411,417,1084.3608475736344
417,411,1084.3608475736344
411,480,923.897335130202
480,411,923.897335130202
411,484,527.849200699109
484,411,527.849200699109
412,413,682.9057733346787
413,412,682.9057733346787
412,414,800.2297994175918
414,412,800.2297994175918
412,416,1363.7304456044012
416,412,1363.7304456044012
412,417,967.5508486436933
417,412,967.5508486436933
412,430,863.3415707611091
430,412,863.3415707611091
412,431,928.1378285212216
431,412,928.1378285212216
412,485,1068.9617011283744
485,412,1068.9617011283744
413,414,1457.0184041800933
414,413,1457.0184041800933
413,415,1000.310422598391
415,413,1000.310422598391
413,417,584.2535061083167
417,413,584.2535061083167
413,418,1469.389906530263
418,413,1469.389906530263
413,484,1056.5980391295773
484,413,1056.5980391295773
414,416,872.7481624030202
416,414,872.7481624030202
414,419,1343.084920695258
419,414,1343.084920695258
414,420,1306.4786379828345
420,414,1306.4786379828345
414,430,1258.759218461654
430,414,1258.759218461654
414,431,735.1853148197526
431,414,735.1853148197526
414,485,1155.686392938578
485,414,1155.686392938578
415,417,864.4155933818141
417,415,864.4155933818141
415,418,700.6157831318701
418,415,700.6157831318701
415,421,1324.3786388483618
421,415,1324.3786388483618
415,422,1259.6795849999012
422,415,1259.6795849999012
415,484,1356.9923637522434
484,415,1356.9923637522434
416,417,1596.2521036700878
417,416,1596.2521036700878
416,419,544.1279010933913
419,416,544.1279010933913
416,420,586.0112682197212
420,416,586.0112682197212
416,421,1680.6262208517987
421,416,1680.6262208517987
416,431,1607.2407944150873
431,416,1607.2407944150873
416,432,1302.1148674719564
432,416,1302.1148674719564
417,418,1042.8794031467592
418,417,1042.8794031467592
417,420,1350.9573814721932
420,417,1350.9573814721932
417,421,941.1253305612189
421,417,941.1253305612189
417,422,1407.264176525643
422,417,1407.264176525643
418,421,881.6356765301163
421,418,881.6356765301163
418,422,560.23479039956
422,418,560.23479039956
418,423,1364.3018928778536
423,418,1364.3018928778536
418,424,1443.830690706409
424,418,1443.830690706409
418,425,1193.686427418337
425,418,1193.686427418337
419,420,814.7608802561119
420,419,814.7608802561119
419,426,1860.0070707743837
426,419,1860.0070707743837
419,432,773.037819657201
432,419,773.037819657201
419,435,1754.8447697068545
435,419,1754.8447697068545
419,436,1705.53896813824
436,419,1705.53896813824
419,457,1553.1301776598182
457,419,1553.1301776598182
420,421,1158.2629337989838
421,420,1158.2629337989838
420,424,1461.342182914139
424,420,1461.342182914139
420,426,1422.1026458818635
426,420,1422.1026458818635
420,432,1349.9396781598118
432,420,1349.9396781598118
421,422,790.8418082402973
422,421,790.8418082402973
421,424,812.5817524558026
424,421,812.5817524558026
421,425,1082.6139450301837
425,421,1082.6139450301837
421,426,1339.8273550770782
426,421,1339.8273550770782
422,423,906.2918867354373
423,422,906.2918867354373
422,424,1011.2124611872763
424,422,1011.2124611872763
422,425,633.6732258998827
425,422,633.6732258998827
423,424,1393.0751154195787
424,423,1393.0751154195787
423,425,658.2094510612282
425,423,658.2094510612282
423,427,1463.9240243077456
427,423,1463.9240243077456
423,429,1394.3392650642265
429,423,1394.3392650642265
424,425,735.7057716882994
425,424,735.7057716882994
424,426,695.5608668999178
426,424,695.5608668999178
424,427,628.975557168127
427,424,628.975557168127
424,428,1229.8794401012312
428,424,1229.8794401012312
425,426,1369.6799329421353
426,425,1369.6799329421353
425,427,930.1081395107946
427,425,930.1081395107946
426,427,671.6858058693463
427,426,671.6858058693463
426,428,551.5897595512913
428,426,551.5897595512913
427,428,979.8301110070162
428,427,979.8301110070162
428,436,1081.0901817379083
436,428,1081.0901817379083
430,431,739.5422697275686
431,430,739.5422697275686
430,475,805.3683592221996
475,430,805.3683592221996
430,477,779.8937718572391
477,430,779.8937718572391
430,479,688.3934469973282
479,430,688.3934469973282
430,485,441.00058919081636
485,430,441.00058919081636
430,486,956.0144776851322
486,430,956.0144776851322
430,554,1521.2053984661075
554,430,1521.2053984661075
431,475,1286.1459904374842
475,431,1286.1459904374842
431,485,456.2727118416337
485,431,456.2727118416337
431,486,1146.6294818957813
486,431,1146.6294818957813
432,433,1667.8492736376927
433,432,1667.8492736376927
432,434,1384.2263351023864
434,432,1384.2263351023864
432,435,984.0025783177276
435,432,984.0025783177276
432,436,1025.8542109153004
436,432,1025.8542109153004
432,438,1662.900417124438
438,432,1662.900417124438
432,457,1042.7666201116392
457,432,1042.7666201116392
433,434,772.4728299155596
434,433,772.4728299155596
433,435,1325.1360652218586
435,433,1325.1360652218586
433,436,2044.8724217066217
436,433,2044.8724217066217
433,437,1384.814107159234
437,433,1384.814107159234
433,439,1663.6160362356923
439,433,1663.6160362356923
433,440,1998.5817234878139
440,433,1998.5817234878139
433,457,634.8579517274071
457,433,634.8579517274071
434,435,648.2416211157575
435,434,648.2416211157575
434,437,840.9440019252307
437,434,840.9440019252307
434,438,1330.5688487352877
438,434,1330.5688487352877
434,439,1004.1442503778869
439,434,1004.1442503778869
434,440,1240.5984363577913
440,434,1240.5984363577913
434,457,748.3185772986518
457,434,748.3185772986518
435,436,741.4753112783583
436,435,741.4753112783583
435,437,1181.428665051757
437,435,1181.428665051757
435,438,883.5880600729582
438,435,883.5880600729582
435,439,1135.8978048608512
439,435,1135.8978048608512
435,440,1036.1766237642298
440,435,1036.1766237642298
435,457,974.8914127333727
457,435,974.8914127333727
436,438,753.1409503492858
438,436,753.1409503492858
436,440,1190.0829903316064
440,436,1190.0829903316064
436,441,1006.3861237367565
441,436,1006.3861237367565
436,457,1592.207681957596
457,436,1592.207681957596
437,438,1295.3848469551983
438,437,1295.3848469551983
437,439,363.3234449832208
439,437,363.3234449832208
437,440,917.0170954372807
440,437,917.0170954372807
437,442,891.3607344865477
442,437,891.3607344865477
437,443,951.0712362595293
443,437,951.0712362595293
437,457,1579.8629591260944
457,437,1579.8629591260944
437,458,1630.1513643445328
458,437,1630.1513643445328
438,439,1007.8562232643468
439,438,1007.8562232643468
438,440,485.6245497187832
440,438,485.6245497187832
438,441,376.14390259058433
441,438,376.14390259058433
438,443,1170.5164958018265
443,438,1170.5164958018265
438,444,852.0143217537557
444,438,852.0143217537557
438,445,899.737866073139
445,438,899.737866073139
439,440,577.6617979949415
440,439,577.6617979949415
439,441,1194.876333629254
441,439,1194.876333629254
439,442,935.051717998173
442,439,935.051717998173
439,443,653.236938472946
443,439,653.236938472946
439,457,1748.434340727068
457,439,1748.434340727068
440,441,617.2170740705144
441,440,617.2170740705144
440,442,1403.2644663742187
442,440,1403.2644663742187
440,443,707.5710409138799
443,440,707.5710409138799
440,444,747.3080370801554
444,440,747.3080370801554
440,445,977.8923378415395
445,440,977.8923378415395
441,443,1146.3118992141888
443,441,1146.3118992141888
441,444,557.5510755969368
444,441,557.5510755969368
441,445,527.6345838844635
445,441,527.6345838844635
442,443,885.0668457010171
443,442,885.0668457010171
442,447,822.6411227853243
447,442,822.6411227853243
442,448,1033.6148302481215
448,442,1033.6148302481215
442,452,1539.8917066777603
452,442,1539.8917066777603
442,458,1025.3842294718256
458,442,1025.3842294718256
442,548,2381.196919025753
548,442,2381.196919025753
443,444,862.1564002684632
444,443,862.1564002684632
443,447,1347.1230129035523
447,443,1347.1230129035523
443,448,876.5142259707412
448,443,876.5142259707412
443,450,1179.9628706306073
450,443,1179.9628706306073
444,445,357.0384492283294
445,444,357.0384492283294
444,448,1416.985631825214
448,444,1416.985631825214
444,449,1076.330261227474
449,444,1076.330261227474
444,450,1013.5630079626601
450,444,1013.5630079626601
445,449,902.8496265698524
449,445,902.8496265698524
445,450,1186.7286161173542
450,445,1186.7286161173542
446,447,1066.7597537237307
447,446,1066.7597537237307
446,451,931.8296366933215
451,446,931.8296366933215
446,452,1370.1068474706972
452,446,1370.1068474706972
446,458,893.753614413147
458,446,893.753614413147
446,545,1459.6508803555341
545,446,1459.6508803555341
446,546,709.4493536272757
546,446,709.4493536272757
446,547,835.7341672943957
547,446,835.7341672943957
446,548,1366.6164742127382
548,446,1366.6164742127382
447,448,813.1711569964149
448,447,813.1711569964149
447,451,1171.6281003830638
451,447,1171.6281003830638
447,452,753.5802527642122
452,447,753.5802527642122
447,453,1419.1525000518911
453,447,1419.1525000518911
447,458,1134.0829123189403
458,447,1134.0829123189403
447,459,1648.2939084289098
459,447,1648.2939084289098
447,545,2519.846635669066
545,447,2519.846635669066
447,546,1773.2807994081543
546,447,1773.2807994081543
447,547,1821.4160669986925
547,447,1821.4160669986925
447,548,2290.7352964861825
548,447,2290.7352964861825
448,450,944.4881400210633
450,448,944.4881400210633
448,452,975.9252723761308
452,448,975.9252723761308
448,453,953.3991847750557
453,448,953.3991847750557
448,454,1440.2591944852354
454,448,1440.2591944852354
449,450,1019.1877441021435
450,449,1019.1877441021435
449,454,1110.0661254950714
454,449,1110.0661254950714
449,455,883.7473574441933
455,449,883.7473574441933
450,453,1047.637690493241
453,450,1047.637690493241
450,454,677.034483765929
454,450,677.034483765929
450,455,1360.625516721205
455,450,1360.625516721205
451,452,860.5942754461304
452,451,860.5942754461304
451,458,1723.3809504275719
458,451,1723.3809504275719
451,459,832.238603615978
459,451,832.238603615978
451,460,1507.0213971643057
460,451,1507.0213971643057
451,462,1705.345692059923
462,451,1705.345692059923
451,463,1454.820653889453
463,451,1454.820653889453
451,545,2057.0983445783154
545,451,2057.0983445783154
451,546,1391.6552754603097
546,451,1391.6552754603097
451,547,1075.6883109567245
547,451,1075.6883109567245
451,548,2214.3997848811755
548,451,2214.3997848811755
452,453,933.3055546284476
453,452,933.3055546284476
452,459,965.7542871031974
459,452,965.7542871031974
452,460,1012.4830617959917
460,452,1012.4830617959917
452,463,1334.315134999271
463,452,1334.315134999271
452,545,2763.869050495462
545,452,2763.869050495462
452,546,2030.0946344216823
546,452,2030.0946344216823
453,454,1007.3231070672706
454,453,1007.3231070672706
453,459,1446.2265514342355
459,453,1446.2265514342355
453,460,766.4776233142082
460,453,766.4776233142082
453,461,1041.69741208036
461,453,1041.69741208036
453,463,1389.4711333039675
463,453,1389.4711333039675
454,455,930.8894694523675
455,454,930.8894694523675
454,456,838.1233832954542
456,454,838.1233832954542
454,461,954.7552432049591
461,454,954.7552432049591
455,456,462.21777381116755
456,455,462.21777381116755
456,461,1126.1940711385935
461,456,1126.1940711385935
458,545,1858.3343229850577
545,458,1858.3343229850577
458,546,1261.8975918239805
546,458,1261.8975918239805
458,547,1643.9241827567234
547,458,1643.9241827567234
458,548,1356.1493640753054
548,458,1356.1493640753054
459,460,883.8750090629455
460,459,883.8750090629455
459,462,984.3130464246578
462,459,984.3130464246578
459,463,629.9799929580945
463,459,629.9799929580945
459,547,1807.1607787597516
547,459,1807.1607787597516
459,562,1729.2946459063346
562,459,1729.2946459063346
460,461,1126.2007775628351
461,460,1126.2007775628351
460,462,1407.6174283916519
462,460,1407.6174283916519
460,463,630.9708223463401
463,460,630.9708223463401
460,464,1195.8081168621939
464,460,1195.8081168621939
461,464,772.1563732484781
464,461,772.1563732484781
461,465,1305.5965435312496
465,461,1305.5965435312496
462,463,777.0793405873796
463,462,777.0793405873796
462,466,974.0836085150688
466,462,974.0836085150688
462,562,766.2548919873336
562,462,766.2548919873336
463,464,1353.2544574029566
464,463,1353.2544574029566
463,466,1222.1880227265005
466,463,1222.1880227265005
463,562,1515.635129582769
562,463,1515.635129582769
464,465,648.8527490297757
465,464,648.8527490297757
464,467,1273.0321069597985
467,464,1273.0321069597985
465,467,728.5628520801271
467,465,728.5628520801271
465,470,1076.371714950936
470,465,1076.371714950936
466,469,905.8755888493924
469,466,905.8755888493924
466,470,1363.184768361201
470,466,1363.184768361201
